video_id,label,features_path,category
12_13__walking_down_street_outside_angry__2TM4IFSF,fake,processed_fake_vectors/12_13__walking_down_street_outside_angry__2TM4IFSF.npy,fake
20_21__walk_down_hall_angry__ZCB5OMEW,fake,processed_fake_vectors/20_21__walk_down_hall_angry__ZCB5OMEW.npy,fake
12_26__walking_outside_cafe_disgusted__OVOQACG8,fake,processed_fake_vectors/12_26__walking_outside_cafe_disgusted__OVOQACG8.npy,fake
06_07__talking_against_wall__NMGYPBXE,fake,processed_fake_vectors/06_07__talking_against_wall__NMGYPBXE.npy,fake
15_02__talking_against_wall__I8G2LWD1,fake,processed_fake_vectors/15_02__talking_against_wall__I8G2LWD1.npy,fake
25_07__exit_phone_room__IKMKYKPG,fake,processed_fake_vectors/25_07__exit_phone_room__IKMKYKPG.npy,fake
28_16__walking_outside_cafe_disgusted__NAZP864W,fake,processed_fake_vectors/28_16__walking_outside_cafe_disgusted__NAZP864W.npy,fake
06_26__outside_talking_still_laughing__L5BVR5L9,fake,processed_fake_vectors/06_26__outside_talking_still_laughing__L5BVR5L9.npy,fake
09_21__talking_against_wall__PF4WD2KJ,fake,processed_fake_vectors/09_21__talking_against_wall__PF4WD2KJ.npy,fake
19_10__kitchen_still__IDX76N5R,fake,processed_fake_vectors/19_10__kitchen_still__IDX76N5R.npy,fake
20_25__exit_phone_room__M86GQTHK,fake,processed_fake_vectors/20_25__exit_phone_room__M86GQTHK.npy,fake
23_19__kitchen_pan__H4SUVFTL,fake,processed_fake_vectors/23_19__kitchen_pan__H4SUVFTL.npy,fake
02_07__podium_speech_happy__UH60ROEK,fake,processed_fake_vectors/02_07__podium_speech_happy__UH60ROEK.npy,fake
18_03__podium_speech_happy__22UBC0BS,fake,processed_fake_vectors/18_03__podium_speech_happy__22UBC0BS.npy,fake
21_07__outside_talking_still_laughing__K7KXUHMU,fake,processed_fake_vectors/21_07__outside_talking_still_laughing__K7KXUHMU.npy,fake
01_02__exit_phone_room__YVGY8LOK,fake,processed_fake_vectors/01_02__exit_phone_room__YVGY8LOK.npy,fake
02_03__walking_outside_cafe_disgusted__GYX5OFTD,fake,processed_fake_vectors/02_03__walking_outside_cafe_disgusted__GYX5OFTD.npy,fake
07_03__talking_against_wall__WPT3Z2KN,fake,processed_fake_vectors/07_03__talking_against_wall__WPT3Z2KN.npy,fake
20_26__kitchen_pan__34DJQS3E,fake,processed_fake_vectors/20_26__kitchen_pan__34DJQS3E.npy,fake
11_12__secret_conversation__8NS148U7,fake,processed_fake_vectors/11_12__secret_conversation__8NS148U7.npy,fake
23_19__walking_and_outside_surprised__H4SUVFTL,fake,processed_fake_vectors/23_19__walking_and_outside_surprised__H4SUVFTL.npy,fake
15_14__outside_talking_still_laughing__RNHLLKSQ,fake,processed_fake_vectors/15_14__outside_talking_still_laughing__RNHLLKSQ.npy,fake
01_02__walking_outside_cafe_disgusted__YVGY8LOK,fake,processed_fake_vectors/01_02__walking_outside_cafe_disgusted__YVGY8LOK.npy,fake
18_11__kitchen_still__PT4YKO2R,fake,processed_fake_vectors/18_11__kitchen_still__PT4YKO2R.npy,fake
13_14__talking_against_wall__KMQ3AW6A,fake,processed_fake_vectors/13_14__talking_against_wall__KMQ3AW6A.npy,fake
28_16__kitchen_pan__X5FNCYON,fake,processed_fake_vectors/28_16__kitchen_pan__X5FNCYON.npy,fake
06_25__outside_talking_still_laughing__3QQBVBYN,fake,processed_fake_vectors/06_25__outside_talking_still_laughing__3QQBVBYN.npy,fake
27_25__walking_down_indoor_hall_disgust__GNIMW95Z,fake,processed_fake_vectors/27_25__walking_down_indoor_hall_disgust__GNIMW95Z.npy,fake
12_20__walk_down_hall_angry__B0X1CGG2,fake,processed_fake_vectors/12_20__walk_down_hall_angry__B0X1CGG2.npy,fake
21_15__exit_phone_room__87WSBJP3,fake,processed_fake_vectors/21_15__exit_phone_room__87WSBJP3.npy,fake
03_14__exit_phone_room__H0VQHGS3,fake,processed_fake_vectors/03_14__exit_phone_room__H0VQHGS3.npy,fake
04_15__walking_outside_cafe_disgusted__46TJ9IOJ,fake,processed_fake_vectors/04_15__walking_outside_cafe_disgusted__46TJ9IOJ.npy,fake
04_18__talking_against_wall__6J3ZFEJQ,fake,processed_fake_vectors/04_18__talking_against_wall__6J3ZFEJQ.npy,fake
20_13__exit_phone_room__C50CSOEX,fake,processed_fake_vectors/20_13__exit_phone_room__C50CSOEX.npy,fake
12_07__walking_outside_cafe_disgusted__KAG65PEE,fake,processed_fake_vectors/12_07__walking_outside_cafe_disgusted__KAG65PEE.npy,fake
19_24__outside_talking_still_laughing__59PN7WZ2,fake,processed_fake_vectors/19_24__outside_talking_still_laughing__59PN7WZ2.npy,fake
02_13__outside_talking_still_laughing__CP5HFV3K,fake,processed_fake_vectors/02_13__outside_talking_still_laughing__CP5HFV3K.npy,fake
15_07__walking_down_indoor_hall_disgust__NYPO7U50,fake,processed_fake_vectors/15_07__walking_down_indoor_hall_disgust__NYPO7U50.npy,fake
13_20__exit_phone_room__C50CSOEX,fake,processed_fake_vectors/13_20__exit_phone_room__C50CSOEX.npy,fake
01_20__secret_conversation__FW94AIMJ,fake,processed_fake_vectors/01_20__secret_conversation__FW94AIMJ.npy,fake
28_08__exit_phone_room__KXO8S7OP,fake,processed_fake_vectors/28_08__exit_phone_room__KXO8S7OP.npy,fake
13_20__talking_against_wall__4SAX54BT,fake,processed_fake_vectors/13_20__talking_against_wall__4SAX54BT.npy,fake
14_03__walking_down_street_outside_angry__PLCQJM81,fake,processed_fake_vectors/14_03__walking_down_street_outside_angry__PLCQJM81.npy,fake
06_25__walking_and_outside_surprised__3QQBVBYN,fake,processed_fake_vectors/06_25__walking_and_outside_surprised__3QQBVBYN.npy,fake
04_11__outside_talking_still_laughing__JRQWOV1G,fake,processed_fake_vectors/04_11__outside_talking_still_laughing__JRQWOV1G.npy,fake
18_03__podium_speech_happy__UEC1BI8E,fake,processed_fake_vectors/18_03__podium_speech_happy__UEC1BI8E.npy,fake
06_12__talking_against_wall__3K21NFNM,fake,processed_fake_vectors/06_12__talking_against_wall__3K21NFNM.npy,fake
15_18__kitchen_pan__V5VHLCOW,fake,processed_fake_vectors/15_18__kitchen_pan__V5VHLCOW.npy,fake
11_04__outside_talking_pan_laughing__JRQWOV1G,fake,processed_fake_vectors/11_04__outside_talking_pan_laughing__JRQWOV1G.npy,fake
05_16__podium_speech_happy__053HPS1G,fake,processed_fake_vectors/05_16__podium_speech_happy__053HPS1G.npy,fake
12_21__talking_against_wall__J54W3PV1,fake,processed_fake_vectors/12_21__talking_against_wall__J54W3PV1.npy,fake
04_26__walk_down_hall_angry__WX836VLY,fake,processed_fake_vectors/04_26__walk_down_hall_angry__WX836VLY.npy,fake
25_07__outside_talking_pan_laughing__IKMKYKPG,fake,processed_fake_vectors/25_07__outside_talking_pan_laughing__IKMKYKPG.npy,fake
07_02__hugging_happy__1JCLEEBQ,fake,processed_fake_vectors/07_02__hugging_happy__1JCLEEBQ.npy,fake
03_21__meeting_serious__V53E3RVB,fake,processed_fake_vectors/03_21__meeting_serious__V53E3RVB.npy,fake
13_20__walk_down_hall_angry__43KAHOT2,fake,processed_fake_vectors/13_20__walk_down_hall_angry__43KAHOT2.npy,fake
19_23__secret_conversation__D1K19NUP,fake,processed_fake_vectors/19_23__secret_conversation__D1K19NUP.npy,fake
20_07__outside_talking_pan_laughing__5VT4USF9,fake,processed_fake_vectors/20_07__outside_talking_pan_laughing__5VT4USF9.npy,fake
26_13__kitchen_pan__1ZRIYSSU,fake,processed_fake_vectors/26_13__kitchen_pan__1ZRIYSSU.npy,fake
11_01__podium_speech_happy__WIZ7GKOD,fake,processed_fake_vectors/11_01__podium_speech_happy__WIZ7GKOD.npy,fake
02_06__walking_down_street_outside_angry__MKZTXQ2T,fake,processed_fake_vectors/02_06__walking_down_street_outside_angry__MKZTXQ2T.npy,fake
07_03__walk_down_hall_angry__IFSURI9X,fake,processed_fake_vectors/07_03__walk_down_hall_angry__IFSURI9X.npy,fake
27_02__walking_and_outside_surprised__XFSH3BW7,fake,processed_fake_vectors/27_02__walking_and_outside_surprised__XFSH3BW7.npy,fake
25_20__exit_phone_room__FZHCQNKV,fake,processed_fake_vectors/25_20__exit_phone_room__FZHCQNKV.npy,fake
12_26__exit_phone_room__HEKDCIHW,fake,processed_fake_vectors/12_26__exit_phone_room__HEKDCIHW.npy,fake
04_03__talking_angry_couch__T04P6ELC,fake,processed_fake_vectors/04_03__talking_angry_couch__T04P6ELC.npy,fake
28_16__exit_phone_room__U757192N,fake,processed_fake_vectors/28_16__exit_phone_room__U757192N.npy,fake
06_11__hugging_happy__C8C4FW99,fake,processed_fake_vectors/06_11__hugging_happy__C8C4FW99.npy,fake
02_27__podium_speech_happy__UGO2181S,fake,processed_fake_vectors/02_27__podium_speech_happy__UGO2181S.npy,fake
06_14__walking_and_outside_surprised__8U9ULZDT,fake,processed_fake_vectors/06_14__walking_and_outside_surprised__8U9ULZDT.npy,fake
05_16__kitchen_still__O56DDU3S,fake,processed_fake_vectors/05_16__kitchen_still__O56DDU3S.npy,fake
05_28__kitchen_still__W3J028UG,fake,processed_fake_vectors/05_28__kitchen_still__W3J028UG.npy,fake
21_20__walking_down_indoor_hall_disgust__ZCB5OMEW,fake,processed_fake_vectors/21_20__walking_down_indoor_hall_disgust__ZCB5OMEW.npy,fake
11_13__kitchen_pan__61T622EK,fake,processed_fake_vectors/11_13__kitchen_pan__61T622EK.npy,fake
15_03__podium_speech_happy__OY4I7ZU8,fake,processed_fake_vectors/15_03__podium_speech_happy__OY4I7ZU8.npy,fake
22_10__kitchen_still__8YQ2EUQP,fake,processed_fake_vectors/22_10__kitchen_still__8YQ2EUQP.npy,fake
12_07__secret_conversation__X9X7FAZG,fake,processed_fake_vectors/12_07__secret_conversation__X9X7FAZG.npy,fake
02_04__walk_down_hall_angry__8CH7R4LW,fake,processed_fake_vectors/02_04__walk_down_hall_angry__8CH7R4LW.npy,fake
20_01__hugging_happy__6UBMLXK3,fake,processed_fake_vectors/20_01__hugging_happy__6UBMLXK3.npy,fake
11_26__kitchen_pan__7C0VKV43,fake,processed_fake_vectors/11_26__kitchen_pan__7C0VKV43.npy,fake
23_10__walk_down_hall_angry__GYY4VANY,fake,processed_fake_vectors/23_10__walk_down_hall_angry__GYY4VANY.npy,fake
02_15__secret_conversation__N864L40U,fake,processed_fake_vectors/02_15__secret_conversation__N864L40U.npy,fake
01_12__outside_talking_pan_laughing__TNI7KUZ6,fake,processed_fake_vectors/01_12__outside_talking_pan_laughing__TNI7KUZ6.npy,fake
10_23__outside_talking_pan_laughing__ZHJO34DY,fake,processed_fake_vectors/10_23__outside_talking_pan_laughing__ZHJO34DY.npy,fake
06_02__talking_angry_couch__U6MDWIHG,fake,processed_fake_vectors/06_02__talking_angry_couch__U6MDWIHG.npy,fake
20_01__secret_conversation__FW94AIMJ,fake,processed_fake_vectors/20_01__secret_conversation__FW94AIMJ.npy,fake
27_15__outside_talking_still_laughing__2ERUWYH8,fake,processed_fake_vectors/27_15__outside_talking_still_laughing__2ERUWYH8.npy,fake
04_26__kitchen_still__WX836VLY,fake,processed_fake_vectors/04_26__kitchen_still__WX836VLY.npy,fake
09_20__podium_speech_happy__O5X0AWR9,fake,processed_fake_vectors/09_20__podium_speech_happy__O5X0AWR9.npy,fake
24_22__walking_down_street_outside_angry__7E3GY85F,fake,processed_fake_vectors/24_22__walking_down_street_outside_angry__7E3GY85F.npy,fake
27_06__walking_and_outside_surprised__VN14WY2N,fake,processed_fake_vectors/27_06__walking_and_outside_surprised__VN14WY2N.npy,fake
12_06__talking_against_wall__3K21NFNM,fake,processed_fake_vectors/12_06__talking_against_wall__3K21NFNM.npy,fake
02_06__exit_phone_room__HZAXM70B,fake,processed_fake_vectors/02_06__exit_phone_room__HZAXM70B.npy,fake
24_22__outside_talking_still_laughing__XL557XC6,fake,processed_fake_vectors/24_22__outside_talking_still_laughing__XL557XC6.npy,fake
21_07__exit_phone_room__MKU99DVX,fake,processed_fake_vectors/21_07__exit_phone_room__MKU99DVX.npy,fake
26_14__kitchen_pan__SU8SAHTT,fake,processed_fake_vectors/26_14__kitchen_pan__SU8SAHTT.npy,fake
11_03__exit_phone_room__P08VGHTA,fake,processed_fake_vectors/11_03__exit_phone_room__P08VGHTA.npy,fake
16_28__kitchen_still__NAZP864W,fake,processed_fake_vectors/16_28__kitchen_still__NAZP864W.npy,fake
09_20__talking_angry_couch__2E5DNCYI,fake,processed_fake_vectors/09_20__talking_angry_couch__2E5DNCYI.npy,fake
07_03__kitchen_still__WPT3Z2KN,fake,processed_fake_vectors/07_03__kitchen_still__WPT3Z2KN.npy,fake
07_02__kitchen_pan__34PVT42V,fake,processed_fake_vectors/07_02__kitchen_pan__34PVT42V.npy,fake
15_02__walking_down_street_outside_angry__I8G2LWD1,fake,processed_fake_vectors/15_02__walking_down_street_outside_angry__I8G2LWD1.npy,fake
01_04__walking_and_outside_surprised__GBC7ZGDP,fake,processed_fake_vectors/01_04__walking_and_outside_surprised__GBC7ZGDP.npy,fake
05_28__exit_phone_room__U9LRLJ6N,fake,processed_fake_vectors/05_28__exit_phone_room__U9LRLJ6N.npy,fake
24_10__walking_down_street_outside_angry__356HPS7R,fake,processed_fake_vectors/24_10__walking_down_street_outside_angry__356HPS7R.npy,fake
02_06__kitchen_pan__O9WOC1KJ,fake,processed_fake_vectors/02_06__kitchen_pan__O9WOC1KJ.npy,fake
03_12__outside_talking_still_laughing__D7G6YJON,fake,processed_fake_vectors/03_12__outside_talking_still_laughing__D7G6YJON.npy,fake
12_07__talking_against_wall__0VN0A2T3,fake,processed_fake_vectors/12_07__talking_against_wall__0VN0A2T3.npy,fake
25_02__exit_phone_room__Z7FQ69VP,fake,processed_fake_vectors/25_02__exit_phone_room__Z7FQ69VP.npy,fake
19_23__talking_angry_couch__F7U8UY7V,fake,processed_fake_vectors/19_23__talking_angry_couch__F7U8UY7V.npy,fake
26_14__talking_angry_couch__SU8SAHTT,fake,processed_fake_vectors/26_14__talking_angry_couch__SU8SAHTT.npy,fake
26_25__walking_down_street_outside_angry__XKQAYTLI,fake,processed_fake_vectors/26_25__walking_down_street_outside_angry__XKQAYTLI.npy,fake
22_23__exit_phone_room__X2ZN5Q31,fake,processed_fake_vectors/22_23__exit_phone_room__X2ZN5Q31.npy,fake
25_12__walking_outside_cafe_disgusted__G26LG5N7,fake,processed_fake_vectors/25_12__walking_outside_cafe_disgusted__G26LG5N7.npy,fake
14_07__secret_conversation__P9QFO50U,fake,processed_fake_vectors/14_07__secret_conversation__P9QFO50U.npy,fake
13_14__hugging_happy__KMQ3AW6A,fake,processed_fake_vectors/13_14__hugging_happy__KMQ3AW6A.npy,fake
28_05__exit_phone_room__U9LRLJ6N,fake,processed_fake_vectors/28_05__exit_phone_room__U9LRLJ6N.npy,fake
08_05__walk_down_hall_angry__YN1Q9TER,fake,processed_fake_vectors/08_05__walk_down_hall_angry__YN1Q9TER.npy,fake
21_14__podium_speech_happy__IRKML4J0,fake,processed_fake_vectors/21_14__podium_speech_happy__IRKML4J0.npy,fake
02_25__walking_and_outside_surprised__Z7FQ69VP,fake,processed_fake_vectors/02_25__walking_and_outside_surprised__Z7FQ69VP.npy,fake
03_01__podium_speech_happy__ISF9SP4G,fake,processed_fake_vectors/03_01__podium_speech_happy__ISF9SP4G.npy,fake
07_06__outside_talking_still_laughing__NMGYPBXE,fake,processed_fake_vectors/07_06__outside_talking_still_laughing__NMGYPBXE.npy,fake
24_19__walk_down_hall_angry__OF8LF68K,fake,processed_fake_vectors/24_19__walk_down_hall_angry__OF8LF68K.npy,fake
02_07__walking_outside_cafe_disgusted__1H07DFQJ,fake,processed_fake_vectors/02_07__walking_outside_cafe_disgusted__1H07DFQJ.npy,fake
07_03__outside_talking_still_laughing__7NGMD8FT,fake,processed_fake_vectors/07_03__outside_talking_still_laughing__7NGMD8FT.npy,fake
26_18__walking_down_street_outside_angry__UMEX6HWU,fake,processed_fake_vectors/26_18__walking_down_street_outside_angry__UMEX6HWU.npy,fake
07_09__walking_outside_cafe_disgusted__N9CWME71,fake,processed_fake_vectors/07_09__walking_outside_cafe_disgusted__N9CWME71.npy,fake
20_26__outside_talking_pan_laughing__KGFLR0PH,fake,processed_fake_vectors/20_26__outside_talking_pan_laughing__KGFLR0PH.npy,fake
02_03__podium_speech_happy__QH3Y0IG0,fake,processed_fake_vectors/02_03__podium_speech_happy__QH3Y0IG0.npy,fake
01_11__talking_against_wall__WIZ7GKOD,fake,processed_fake_vectors/01_11__talking_against_wall__WIZ7GKOD.npy,fake
03_13__walking_down_indoor_hall_disgust__GBYWJW06,fake,processed_fake_vectors/03_13__walking_down_indoor_hall_disgust__GBYWJW06.npy,fake
12_21__kitchen_pan__ME7E3R1D,fake,processed_fake_vectors/12_21__kitchen_pan__ME7E3R1D.npy,fake
07_26__podium_speech_happy__FGNGC2GT,fake,processed_fake_vectors/07_26__podium_speech_happy__FGNGC2GT.npy,fake
03_15__walking_down_indoor_hall_disgust__OY4I7ZU8,fake,processed_fake_vectors/03_15__walking_down_indoor_hall_disgust__OY4I7ZU8.npy,fake
07_27__walking_down_street_outside_angry__3RH5PR6S,fake,processed_fake_vectors/07_27__walking_down_street_outside_angry__3RH5PR6S.npy,fake
02_07__kitchen_pan__O4SXNLRL,fake,processed_fake_vectors/02_07__kitchen_pan__O4SXNLRL.npy,fake
19_24__outside_talking_still_laughing__NPZW2Z9L,fake,processed_fake_vectors/19_24__outside_talking_still_laughing__NPZW2Z9L.npy,fake
02_13__outside_talking_pan_laughing__2YSYT2N3,fake,processed_fake_vectors/02_13__outside_talking_pan_laughing__2YSYT2N3.npy,fake
28_16__walking_down_street_outside_angry__ZA8XJIE9,fake,processed_fake_vectors/28_16__walking_down_street_outside_angry__ZA8XJIE9.npy,fake
10_23__outside_talking_still_laughing__CU6SNBFZ,fake,processed_fake_vectors/10_23__outside_talking_still_laughing__CU6SNBFZ.npy,fake
14_03__talking_against_wall__38OVCK3X,fake,processed_fake_vectors/14_03__talking_against_wall__38OVCK3X.npy,fake
12_13__walking_and_outside_surprised__SIA5P4HL,fake,processed_fake_vectors/12_13__walking_and_outside_surprised__SIA5P4HL.npy,fake
01_11__outside_talking_pan_laughing__UQ0BOBNO,fake,processed_fake_vectors/01_11__outside_talking_pan_laughing__UQ0BOBNO.npy,fake
21_15__outside_talking_pan_laughing__87WSBJP3,fake,processed_fake_vectors/21_15__outside_talking_pan_laughing__87WSBJP3.npy,fake
07_03__walk_down_hall_angry__6PHZRQ4H,fake,processed_fake_vectors/07_03__walk_down_hall_angry__6PHZRQ4H.npy,fake
15_03__walk_down_hall_angry__5C1OMK8W,fake,processed_fake_vectors/15_03__walk_down_hall_angry__5C1OMK8W.npy,fake
24_19__talking_angry_couch__0ZFOV5ZE,fake,processed_fake_vectors/24_19__talking_angry_couch__0ZFOV5ZE.npy,fake
11_18__kitchen_still__PT4YKO2R,fake,processed_fake_vectors/11_18__kitchen_still__PT4YKO2R.npy,fake
06_27__talking_angry_couch__JOG5PB18,fake,processed_fake_vectors/06_27__talking_angry_couch__JOG5PB18.npy,fake
08_28__kitchen_pan__6HFK6PB4,fake,processed_fake_vectors/08_28__kitchen_pan__6HFK6PB4.npy,fake
22_10__outside_talking_pan_laughing__1TXK09OY,fake,processed_fake_vectors/22_10__outside_talking_pan_laughing__1TXK09OY.npy,fake
26_13__outside_talking_pan_laughing__WK3NZ3UV,fake,processed_fake_vectors/26_13__outside_talking_pan_laughing__WK3NZ3UV.npy,fake
01_11__podium_speech_happy__WIZ7GKOD,fake,processed_fake_vectors/01_11__podium_speech_happy__WIZ7GKOD.npy,fake
14_06__outside_talking_pan_laughing__8U9ULZDT,fake,processed_fake_vectors/14_06__outside_talking_pan_laughing__8U9ULZDT.npy,fake
18_26__kitchen_still__UMEX6HWU,fake,processed_fake_vectors/18_26__kitchen_still__UMEX6HWU.npy,fake
18_14__exit_phone_room__MAEROFMR,fake,processed_fake_vectors/18_14__exit_phone_room__MAEROFMR.npy,fake
21_20__hugging_happy__ZCB5OMEW,fake,processed_fake_vectors/21_20__hugging_happy__ZCB5OMEW.npy,fake
13_09__walking_down_street_outside_angry__8YDMHH02,fake,processed_fake_vectors/13_09__walking_down_street_outside_angry__8YDMHH02.npy,fake
26_04__kitchen_pan__WX836VLY,fake,processed_fake_vectors/26_04__kitchen_pan__WX836VLY.npy,fake
09_21__walking_down_street_outside_angry__WBPEX4CU,fake,processed_fake_vectors/09_21__walking_down_street_outside_angry__WBPEX4CU.npy,fake
20_27__walking_and_outside_surprised__LM907ECA,fake,processed_fake_vectors/20_27__walking_and_outside_surprised__LM907ECA.npy,fake
14_09__talking_angry_couch__6TEK3ZX0,fake,processed_fake_vectors/14_09__talking_angry_couch__6TEK3ZX0.npy,fake
13_02__kitchen_pan__CP5HFV3K,fake,processed_fake_vectors/13_02__kitchen_pan__CP5HFV3K.npy,fake
05_17__walking_down_street_outside_angry__M3H96PDQ,fake,processed_fake_vectors/05_17__walking_down_street_outside_angry__M3H96PDQ.npy,fake
02_27__outside_talking_still_laughing__FV8M8O2C,fake,processed_fake_vectors/02_27__outside_talking_still_laughing__FV8M8O2C.npy,fake
04_21__talking_angry_couch__5Y31RZP8,fake,processed_fake_vectors/04_21__talking_angry_couch__5Y31RZP8.npy,fake
07_12__talking_angry_couch__88BSFG9O,fake,processed_fake_vectors/07_12__talking_angry_couch__88BSFG9O.npy,fake
07_12__talking_against_wall__0VN0A2T3,fake,processed_fake_vectors/07_12__talking_against_wall__0VN0A2T3.npy,fake
03_07__kitchen_still__WPT3Z2KN,fake,processed_fake_vectors/03_07__kitchen_still__WPT3Z2KN.npy,fake
25_07__outside_talking_pan_laughing__LZYKF7LK,fake,processed_fake_vectors/25_07__outside_talking_pan_laughing__LZYKF7LK.npy,fake
21_07__walking_down_street_outside_angry__MKU99DVX,fake,processed_fake_vectors/21_07__walking_down_street_outside_angry__MKU99DVX.npy,fake
06_03__kitchen_pan__KIWCEATU,fake,processed_fake_vectors/06_03__kitchen_pan__KIWCEATU.npy,fake
15_02__walking_outside_cafe_disgusted__MZWH8ATN,fake,processed_fake_vectors/15_02__walking_outside_cafe_disgusted__MZWH8ATN.npy,fake
21_09__walking_down_indoor_hall_disgust__JEELOMN2,fake,processed_fake_vectors/21_09__walking_down_indoor_hall_disgust__JEELOMN2.npy,fake
01_11__exit_phone_room__4OJNJLOO,fake,processed_fake_vectors/01_11__exit_phone_room__4OJNJLOO.npy,fake
15_03__talking_against_wall__Q14RO7M7,fake,processed_fake_vectors/15_03__talking_against_wall__Q14RO7M7.npy,fake
14_03__secret_conversation__KJ221YN0,fake,processed_fake_vectors/14_03__secret_conversation__KJ221YN0.npy,fake
06_26__podium_speech_happy__L5BVR5L9,fake,processed_fake_vectors/06_26__podium_speech_happy__L5BVR5L9.npy,fake
12_15__secret_conversation__N0SRODQD,fake,processed_fake_vectors/12_15__secret_conversation__N0SRODQD.npy,fake
20_15__walking_outside_cafe_disgusted__99NHTFBM,fake,processed_fake_vectors/20_15__walking_outside_cafe_disgusted__99NHTFBM.npy,fake
20_25__talking_against_wall__NPM0ENKD,fake,processed_fake_vectors/20_25__talking_against_wall__NPM0ENKD.npy,fake
23_22__talking_against_wall__AKZRL2QD,fake,processed_fake_vectors/23_22__talking_against_wall__AKZRL2QD.npy,fake
22_10__walking_and_outside_surprised__C1U7OY5M,fake,processed_fake_vectors/22_10__walking_and_outside_surprised__C1U7OY5M.npy,fake
07_02__kitchen_still__1ZE4HC06,fake,processed_fake_vectors/07_02__kitchen_still__1ZE4HC06.npy,fake
06_02__walking_and_outside_surprised__MKZTXQ2T,fake,processed_fake_vectors/06_02__walking_and_outside_surprised__MKZTXQ2T.npy,fake
08_05__walk_down_hall_angry__FBICSP2C,fake,processed_fake_vectors/08_05__walk_down_hall_angry__FBICSP2C.npy,fake
26_01__secret_conversation__BTVMWLG6,fake,processed_fake_vectors/26_01__secret_conversation__BTVMWLG6.npy,fake
16_17__hugging_happy__S7UMSIQV,fake,processed_fake_vectors/16_17__hugging_happy__S7UMSIQV.npy,fake
28_05__secret_conversation__W3J028UG,fake,processed_fake_vectors/28_05__secret_conversation__W3J028UG.npy,fake
24_22__kitchen_still__7E3GY85F,fake,processed_fake_vectors/24_22__kitchen_still__7E3GY85F.npy,fake
21_25__outside_talking_pan_laughing__NFBISHIN,fake,processed_fake_vectors/21_25__outside_talking_pan_laughing__NFBISHIN.npy,fake
20_25__outside_talking_still_laughing__M86GQTHK,fake,processed_fake_vectors/20_25__outside_talking_still_laughing__M86GQTHK.npy,fake
18_06__kitchen_pan__5HNHMK6G,fake,processed_fake_vectors/18_06__kitchen_pan__5HNHMK6G.npy,fake
05_16__walk_down_hall_angry__V7BK27TX,fake,processed_fake_vectors/05_16__walk_down_hall_angry__V7BK27TX.npy,fake
24_19__podium_speech_happy__QD5K7BP2,fake,processed_fake_vectors/24_19__podium_speech_happy__QD5K7BP2.npy,fake
24_23__walking_down_street_outside_angry__YR5OVD4S,fake,processed_fake_vectors/24_23__walking_down_street_outside_angry__YR5OVD4S.npy,fake
25_27__outside_talking_still_laughing__1KU29EUL,fake,processed_fake_vectors/25_27__outside_talking_still_laughing__1KU29EUL.npy,fake
02_27__walking_and_outside_surprised__QW05XUUZ,fake,processed_fake_vectors/02_27__walking_and_outside_surprised__QW05XUUZ.npy,fake
26_07__outside_talking_still_laughing__FGNGC2GT,fake,processed_fake_vectors/26_07__outside_talking_still_laughing__FGNGC2GT.npy,fake
20_11__walk_down_hall_angry__B2H95QXV,fake,processed_fake_vectors/20_11__walk_down_hall_angry__B2H95QXV.npy,fake
03_21__exit_phone_room__YCSEBZO4,fake,processed_fake_vectors/03_21__exit_phone_room__YCSEBZO4.npy,fake
01_11__meeting_serious__WIZ7GKOD,fake,processed_fake_vectors/01_11__meeting_serious__WIZ7GKOD.npy,fake
26_07__podium_speech_happy__FGNGC2GT,fake,processed_fake_vectors/26_07__podium_speech_happy__FGNGC2GT.npy,fake
26_11__outside_talking_still_laughing__ALJ0OHNM,fake,processed_fake_vectors/26_11__outside_talking_still_laughing__ALJ0OHNM.npy,fake
24_22__talking_against_wall__XL557XC6,fake,processed_fake_vectors/24_22__talking_against_wall__XL557XC6.npy,fake
15_03__walking_and_outside_surprised__DG8ITQO3,fake,processed_fake_vectors/15_03__walking_and_outside_surprised__DG8ITQO3.npy,fake
06_02__talking_angry_couch__J1W9R0NG,fake,processed_fake_vectors/06_02__talking_angry_couch__J1W9R0NG.npy,fake
07_09__walk_down_hall_angry__N9CWME71,fake,processed_fake_vectors/07_09__walk_down_hall_angry__N9CWME71.npy,fake
13_09__walking_down_indoor_hall_disgust__3GQ49P2J,fake,processed_fake_vectors/13_09__walking_down_indoor_hall_disgust__3GQ49P2J.npy,fake
04_07__kitchen_pan__XRK7FGZX,fake,processed_fake_vectors/04_07__kitchen_pan__XRK7FGZX.npy,fake
02_07__kitchen_still__TBLYQBIY,fake,processed_fake_vectors/02_07__kitchen_still__TBLYQBIY.npy,fake
12_02__outside_talking_pan_laughing__9D2ZHEKW,fake,processed_fake_vectors/12_02__outside_talking_pan_laughing__9D2ZHEKW.npy,fake
27_06__walking_outside_cafe_disgusted__S3T7SK9O,fake,processed_fake_vectors/27_06__walking_outside_cafe_disgusted__S3T7SK9O.npy,fake
15_03__kitchen_pan__DG8ITQO3,fake,processed_fake_vectors/15_03__kitchen_pan__DG8ITQO3.npy,fake
09_27__walking_down_street_outside_angry__RC9KATOO,fake,processed_fake_vectors/09_27__walking_down_street_outside_angry__RC9KATOO.npy,fake
